"Module","ApiVersion","Cmdlet","Verb","Noun","RequestPath","IsWorker","File"
"Applications","v1.0","Get-MgServicePrincipalDelegatedPermissionClassification_List","Get","MgServicePrincipalDelegatedPermissionClassification_List","ServicePrincipals[ServicePrincipalId].DelegatedPermissionClassifications","True","GetMgServicePrincipalDelegatedPermissionClassification_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalDelegatedPermissionClassificationCount","Get","MgServicePrincipalDelegatedPermissionClassificationCount","ServicePrincipals[ServicePrincipalId].DelegatedPermissionClassifications.Count","False","GetMgServicePrincipalDelegatedPermissionClassificationCount.g.cs"
"Applications","v1.0","Get-MgServicePrincipalDelta","Get","MgServicePrincipalDelta","(dispatcher)","False","GetMgServicePrincipalDelta.g.cs"
"Applications","v1.0","Get-MgServicePrincipalEndpoint","Get","MgServicePrincipalEndpoint","(dispatcher)","False","GetMgServicePrincipalEndpoint.g.cs"
"Applications","v1.0","Get-MgServicePrincipalEndpoint_Get","Get","MgServicePrincipalEndpoint_Get","ServicePrincipals[ServicePrincipalId].Endpoints[EndpointId]","True","GetMgServicePrincipalEndpoint_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalEndpoint_List","Get","MgServicePrincipalEndpoint_List","ServicePrincipals[ServicePrincipalId].Endpoints","True","GetMgServicePrincipalEndpoint_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalEndpointCount","Get","MgServicePrincipalEndpointCount","ServicePrincipals[ServicePrincipalId].Endpoints.Count","False","GetMgServicePrincipalEndpointCount.g.cs"
"Applications","v1.0","Get-MgServicePrincipalHomeRealmDiscoveryPolicy","Get","MgServicePrincipalHomeRealmDiscoveryPolicy","ServicePrincipals[ServicePrincipalId].HomeRealmDiscoveryPolicies","False","GetMgServicePrincipalHomeRealmDiscoveryPolicy.g.cs"
"Applications","v1.0","Get-MgServicePrincipalHomeRealmDiscoveryPolicyByRef","Get","MgServicePrincipalHomeRealmDiscoveryPolicyByRef","ServicePrincipals[ServicePrincipalId].HomeRealmDiscoveryPolicies.Ref","False","GetMgServicePrincipalHomeRealmDiscoveryPolicyByRef.g.cs"
"Applications","v1.0","Get-MgServicePrincipalHomeRealmDiscoveryPolicyCount","Get","MgServicePrincipalHomeRealmDiscoveryPolicyCount","ServicePrincipals[ServicePrincipalId].HomeRealmDiscoveryPolicies.Count","False","GetMgServicePrincipalHomeRealmDiscoveryPolicyCount.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberGroup","Get","MgServicePrincipalMemberGroup","(dispatcher)","False","GetMgServicePrincipalMemberGroup.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberObject","Get","MgServicePrincipalMemberObject","(dispatcher)","False","GetMgServicePrincipalMemberObject.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOf","Get","MgServicePrincipalMemberOf","(dispatcher)","False","GetMgServicePrincipalMemberOf.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOf_Get","Get","MgServicePrincipalMemberOf_Get","ServicePrincipals[ServicePrincipalId].MemberOf[DirectoryObjectId]","True","GetMgServicePrincipalMemberOf_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOf_List","Get","MgServicePrincipalMemberOf_List","ServicePrincipals[ServicePrincipalId].MemberOf","True","GetMgServicePrincipalMemberOf_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOfAsAdministrativeUnit","Get","MgServicePrincipalMemberOfAsAdministrativeUnit","(dispatcher)","False","GetMgServicePrincipalMemberOfAsAdministrativeUnit.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOfAsAdministrativeUnit_Get","Get","MgServicePrincipalMemberOfAsAdministrativeUnit_Get","ServicePrincipals[ServicePrincipalId].MemberOf[DirectoryObjectId].GraphAdministrativeUnit","True","GetMgServicePrincipalMemberOfAsAdministrativeUnit_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOfAsAdministrativeUnit_List","Get","MgServicePrincipalMemberOfAsAdministrativeUnit_List","ServicePrincipals[ServicePrincipalId].MemberOf.GraphAdministrativeUnit","True","GetMgServicePrincipalMemberOfAsAdministrativeUnit_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOfAsDirectoryRole","Get","MgServicePrincipalMemberOfAsDirectoryRole","(dispatcher)","False","GetMgServicePrincipalMemberOfAsDirectoryRole.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOfAsDirectoryRole_Get","Get","MgServicePrincipalMemberOfAsDirectoryRole_Get","ServicePrincipals[ServicePrincipalId].MemberOf[DirectoryObjectId].GraphDirectoryRole","True","GetMgServicePrincipalMemberOfAsDirectoryRole_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOfAsDirectoryRole_List","Get","MgServicePrincipalMemberOfAsDirectoryRole_List","ServicePrincipals[ServicePrincipalId].MemberOf.GraphDirectoryRole","True","GetMgServicePrincipalMemberOfAsDirectoryRole_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOfAsGroup","Get","MgServicePrincipalMemberOfAsGroup","(dispatcher)","False","GetMgServicePrincipalMemberOfAsGroup.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOfAsGroup_Get","Get","MgServicePrincipalMemberOfAsGroup_Get","ServicePrincipals[ServicePrincipalId].MemberOf[DirectoryObjectId].GraphGroup","True","GetMgServicePrincipalMemberOfAsGroup_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOfAsGroup_List","Get","MgServicePrincipalMemberOfAsGroup_List","ServicePrincipals[ServicePrincipalId].MemberOf.GraphGroup","True","GetMgServicePrincipalMemberOfAsGroup_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOfCount","Get","MgServicePrincipalMemberOfCount","ServicePrincipals[ServicePrincipalId].MemberOf.Count","False","GetMgServicePrincipalMemberOfCount.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOfCountAsAdministrativeUnit","Get","MgServicePrincipalMemberOfCountAsAdministrativeUnit","ServicePrincipals[ServicePrincipalId].MemberOf.GraphAdministrativeUnit.Count","False","GetMgServicePrincipalMemberOfCountAsAdministrativeUnit.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOfCountAsDirectoryRole","Get","MgServicePrincipalMemberOfCountAsDirectoryRole","ServicePrincipals[ServicePrincipalId].MemberOf.GraphDirectoryRole.Count","False","GetMgServicePrincipalMemberOfCountAsDirectoryRole.g.cs"
"Applications","v1.0","Get-MgServicePrincipalMemberOfCountAsGroup","Get","MgServicePrincipalMemberOfCountAsGroup","ServicePrincipals[ServicePrincipalId].MemberOf.GraphGroup.Count","False","GetMgServicePrincipalMemberOfCountAsGroup.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOauth2PermissionGrant","Get","MgServicePrincipalOauth2PermissionGrant","(dispatcher)","False","GetMgServicePrincipalOauth2PermissionGrant.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOauth2PermissionGrant_Get","Get","MgServicePrincipalOauth2PermissionGrant_Get","ServicePrincipals[ServicePrincipalId].Oauth2PermissionGrants[OAuth2PermissionGrantId]","True","GetMgServicePrincipalOauth2PermissionGrant_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOauth2PermissionGrant_List","Get","MgServicePrincipalOauth2PermissionGrant_List","ServicePrincipals[ServicePrincipalId].Oauth2PermissionGrants","True","GetMgServicePrincipalOauth2PermissionGrant_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOauth2PermissionGrantCount","Get","MgServicePrincipalOauth2PermissionGrantCount","ServicePrincipals[ServicePrincipalId].Oauth2PermissionGrants.Count","False","GetMgServicePrincipalOauth2PermissionGrantCount.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObject","Get","MgServicePrincipalOwnedObject","(dispatcher)","False","GetMgServicePrincipalOwnedObject.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObject_Get","Get","MgServicePrincipalOwnedObject_Get","ServicePrincipals[ServicePrincipalId].OwnedObjects[DirectoryObjectId]","True","GetMgServicePrincipalOwnedObject_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObject_List","Get","MgServicePrincipalOwnedObject_List","ServicePrincipals[ServicePrincipalId].OwnedObjects","True","GetMgServicePrincipalOwnedObject_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsApplication","Get","MgServicePrincipalOwnedObjectAsApplication","(dispatcher)","False","GetMgServicePrincipalOwnedObjectAsApplication.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsApplication_Get","Get","MgServicePrincipalOwnedObjectAsApplication_Get","ServicePrincipals[ServicePrincipalId].OwnedObjects[DirectoryObjectId].GraphApplication","True","GetMgServicePrincipalOwnedObjectAsApplication_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsApplication_List","Get","MgServicePrincipalOwnedObjectAsApplication_List","ServicePrincipals[ServicePrincipalId].OwnedObjects.GraphApplication","True","GetMgServicePrincipalOwnedObjectAsApplication_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsAppRoleAssignment","Get","MgServicePrincipalOwnedObjectAsAppRoleAssignment","(dispatcher)","False","GetMgServicePrincipalOwnedObjectAsAppRoleAssignment.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsAppRoleAssignment_Get","Get","MgServicePrincipalOwnedObjectAsAppRoleAssignment_Get","ServicePrincipals[ServicePrincipalId].OwnedObjects[DirectoryObjectId].GraphAppRoleAssignment","True","GetMgServicePrincipalOwnedObjectAsAppRoleAssignment_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsAppRoleAssignment_List","Get","MgServicePrincipalOwnedObjectAsAppRoleAssignment_List","ServicePrincipals[ServicePrincipalId].OwnedObjects.GraphAppRoleAssignment","True","GetMgServicePrincipalOwnedObjectAsAppRoleAssignment_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsEndpoint","Get","MgServicePrincipalOwnedObjectAsEndpoint","(dispatcher)","False","GetMgServicePrincipalOwnedObjectAsEndpoint.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsEndpoint_Get","Get","MgServicePrincipalOwnedObjectAsEndpoint_Get","ServicePrincipals[ServicePrincipalId].OwnedObjects[DirectoryObjectId].GraphEndpoint","True","GetMgServicePrincipalOwnedObjectAsEndpoint_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsEndpoint_List","Get","MgServicePrincipalOwnedObjectAsEndpoint_List","ServicePrincipals[ServicePrincipalId].OwnedObjects.GraphEndpoint","True","GetMgServicePrincipalOwnedObjectAsEndpoint_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsGroup","Get","MgServicePrincipalOwnedObjectAsGroup","(dispatcher)","False","GetMgServicePrincipalOwnedObjectAsGroup.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsGroup_Get","Get","MgServicePrincipalOwnedObjectAsGroup_Get","ServicePrincipals[ServicePrincipalId].OwnedObjects[DirectoryObjectId].GraphGroup","True","GetMgServicePrincipalOwnedObjectAsGroup_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsGroup_List","Get","MgServicePrincipalOwnedObjectAsGroup_List","ServicePrincipals[ServicePrincipalId].OwnedObjects.GraphGroup","True","GetMgServicePrincipalOwnedObjectAsGroup_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsServicePrincipal","Get","MgServicePrincipalOwnedObjectAsServicePrincipal","(dispatcher)","False","GetMgServicePrincipalOwnedObjectAsServicePrincipal.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsServicePrincipal_Get","Get","MgServicePrincipalOwnedObjectAsServicePrincipal_Get","ServicePrincipals[ServicePrincipalId].OwnedObjects[DirectoryObjectId].GraphServicePrincipal","True","GetMgServicePrincipalOwnedObjectAsServicePrincipal_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectAsServicePrincipal_List","Get","MgServicePrincipalOwnedObjectAsServicePrincipal_List","ServicePrincipals[ServicePrincipalId].OwnedObjects.GraphServicePrincipal","True","GetMgServicePrincipalOwnedObjectAsServicePrincipal_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectCount","Get","MgServicePrincipalOwnedObjectCount","ServicePrincipals[ServicePrincipalId].OwnedObjects.Count","False","GetMgServicePrincipalOwnedObjectCount.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectCountAsApplication","Get","MgServicePrincipalOwnedObjectCountAsApplication","ServicePrincipals[ServicePrincipalId].OwnedObjects.GraphApplication.Count","False","GetMgServicePrincipalOwnedObjectCountAsApplication.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectCountAsAppRoleAssignment","Get","MgServicePrincipalOwnedObjectCountAsAppRoleAssignment","ServicePrincipals[ServicePrincipalId].OwnedObjects.GraphAppRoleAssignment.Count","False","GetMgServicePrincipalOwnedObjectCountAsAppRoleAssignment.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectCountAsEndpoint","Get","MgServicePrincipalOwnedObjectCountAsEndpoint","ServicePrincipals[ServicePrincipalId].OwnedObjects.GraphEndpoint.Count","False","GetMgServicePrincipalOwnedObjectCountAsEndpoint.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectCountAsGroup","Get","MgServicePrincipalOwnedObjectCountAsGroup","ServicePrincipals[ServicePrincipalId].OwnedObjects.GraphGroup.Count","False","GetMgServicePrincipalOwnedObjectCountAsGroup.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnedObjectCountAsServicePrincipal","Get","MgServicePrincipalOwnedObjectCountAsServicePrincipal","ServicePrincipals[ServicePrincipalId].OwnedObjects.GraphServicePrincipal.Count","False","GetMgServicePrincipalOwnedObjectCountAsServicePrincipal.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwner","Get","MgServicePrincipalOwner","ServicePrincipals[ServicePrincipalId].Owners","False","GetMgServicePrincipalOwner.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerAsAppRoleAssignment","Get","MgServicePrincipalOwnerAsAppRoleAssignment","(dispatcher)","False","GetMgServicePrincipalOwnerAsAppRoleAssignment.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerAsAppRoleAssignment_Get","Get","MgServicePrincipalOwnerAsAppRoleAssignment_Get","ServicePrincipals[ServicePrincipalId].Owners[DirectoryObjectId].GraphAppRoleAssignment","True","GetMgServicePrincipalOwnerAsAppRoleAssignment_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerAsAppRoleAssignment_List","Get","MgServicePrincipalOwnerAsAppRoleAssignment_List","ServicePrincipals[ServicePrincipalId].Owners.GraphAppRoleAssignment","True","GetMgServicePrincipalOwnerAsAppRoleAssignment_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerAsEndpoint","Get","MgServicePrincipalOwnerAsEndpoint","(dispatcher)","False","GetMgServicePrincipalOwnerAsEndpoint.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerAsEndpoint_Get","Get","MgServicePrincipalOwnerAsEndpoint_Get","ServicePrincipals[ServicePrincipalId].Owners[DirectoryObjectId].GraphEndpoint","True","GetMgServicePrincipalOwnerAsEndpoint_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerAsEndpoint_List","Get","MgServicePrincipalOwnerAsEndpoint_List","ServicePrincipals[ServicePrincipalId].Owners.GraphEndpoint","True","GetMgServicePrincipalOwnerAsEndpoint_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerAsServicePrincipal","Get","MgServicePrincipalOwnerAsServicePrincipal","(dispatcher)","False","GetMgServicePrincipalOwnerAsServicePrincipal.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerAsServicePrincipal_Get","Get","MgServicePrincipalOwnerAsServicePrincipal_Get","ServicePrincipals[ServicePrincipalId].Owners[DirectoryObjectId].GraphServicePrincipal","True","GetMgServicePrincipalOwnerAsServicePrincipal_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerAsServicePrincipal_List","Get","MgServicePrincipalOwnerAsServicePrincipal_List","ServicePrincipals[ServicePrincipalId].Owners.GraphServicePrincipal","True","GetMgServicePrincipalOwnerAsServicePrincipal_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerAsUser","Get","MgServicePrincipalOwnerAsUser","(dispatcher)","False","GetMgServicePrincipalOwnerAsUser.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerAsUser_Get","Get","MgServicePrincipalOwnerAsUser_Get","ServicePrincipals[ServicePrincipalId].Owners[DirectoryObjectId].GraphUser","True","GetMgServicePrincipalOwnerAsUser_Get.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerAsUser_List","Get","MgServicePrincipalOwnerAsUser_List","ServicePrincipals[ServicePrincipalId].Owners.GraphUser","True","GetMgServicePrincipalOwnerAsUser_List.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerByRef","Get","MgServicePrincipalOwnerByRef","ServicePrincipals[ServicePrincipalId].Owners.Ref","False","GetMgServicePrincipalOwnerByRef.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerCount","Get","MgServicePrincipalOwnerCount","ServicePrincipals[ServicePrincipalId].Owners.Count","False","GetMgServicePrincipalOwnerCount.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerCountAsAppRoleAssignment","Get","MgServicePrincipalOwnerCountAsAppRoleAssignment","ServicePrincipals[ServicePrincipalId].Owners.GraphAppRoleAssignment.Count","False","GetMgServicePrincipalOwnerCountAsAppRoleAssignment.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerCountAsEndpoint","Get","MgServicePrincipalOwnerCountAsEndpoint","ServicePrincipals[ServicePrincipalId].Owners.GraphEndpoint.Count","False","GetMgServicePrincipalOwnerCountAsEndpoint.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerCountAsServicePrincipal","Get","MgServicePrincipalOwnerCountAsServicePrincipal","ServicePrincipals[ServicePrincipalId].Owners.GraphServicePrincipal.Count","False","GetMgServicePrincipalOwnerCountAsServicePrincipal.g.cs"
"Applications","v1.0","Get-MgServicePrincipalOwnerCountAsUser","Get","MgServicePrincipalOwnerCountAsUser","ServicePrincipals[ServicePrincipalId].Owners.GraphUser.Count","False","GetMgServicePrincipalOwnerCountAsUser.g.cs"
"Applications","v1.0","Get-MgServicePrincipalRemoteDesktopSecurityConfiguration","Get","MgServicePrincipalRemoteDesktopSecurityConfiguration","ServicePrincipals[ServicePrincipalId].RemoteDesktopSecurityConfiguration","False","GetMgServicePrincipalRemoteDesktopSecurityConfiguration.g.cs"
"Applications","v1.0","Get-MgServicePrincipalRemoteDesktopSecurityConfigurationApprovedClientApp","Get","MgServicePrincipalRemoteDesktopSecurityConfigurationApprovedClientApp","(dispatcher)","False","GetMgServicePrincipalRemoteDesktopSecurityConfigurationApprovedClientApp.g.cs"
